,Tweet Posted Time (UTC),Tweet Content,Tweet Location
4886,2020-03-28,Coronavirus: Real-time News Updates and Data https://coronavirus.thebaselab.com/ via @thewuhanvirus,Chennai
4887,2020-03-28,Video: Ford and UAW join the coronavirus fight http://dlvr.it/RSk0kK,Chennai
4888,2020-03-28,Our Honourable Tamil Nadu CM Mr Edappadi K.Palaniswami Addressed Honourable PM Mr. Narendra Modi. Tamil Nadu needs Rs. 9000 crores to help in the Prevention of #coronavirus @CMOTamilNadu @PMOIndia #Corona #TamilNadulockdown,Chennai
4889,2020-03-28,#Droplets are the main source of Spread of #Infection in #Respiratory #Ailments. Cover Your mouth with Tissue or Elbow Throw the Tissue in a Bin Wash your hands with Soap &amp; Water #IndiaFightsCorona #CoronaVirus #COVID #COVID19 #StayHome #21DayLockDown #SocialDistancing,Chennai
4890,2020-03-28,How does these media's posting news full of red herrings? They found a device which may #prevent the #CoronaVirus spread but it won't #cure.,Chennai
4891,2020-03-28,Coronavirus very dangerous virus Tamilnadu State people anytime Road walkable police God doctor is God police understanding Public Work police doctor topic understand please house arrest,Chennai
4892,2020-03-28,To combat with #Covid19 spreading. Look how the world is fighting against this deadly #CoronaVirus and #India is.,Chennai
4893,2020-03-28,@Vijayabaskarofl sir will come and say prodly that none of them had #CoronaVirus. Come on. #IndiaNeedsMoreTesting,Chennai
4894,2020-03-28,Corona virus strategy vin India ! How difficult is to arrange them buses and take them home . ? @PMOIndia,Chennai
4895,2020-03-28,Rs 1.70 lakh crore relief package announced for the poor to help them fight against Corona Virus http://nm-4.com/bjb9 via NaMo App,Chennai
4896,2020-03-28,Coronavirus: The biggest challenge right now is business continuity ,Chennai
4897,2020-03-28,When will India become like Britain? No no  it is not what you think. I don't want even Corona virus to suffer. It is about transparency #WhereIsAmitShah #WhereIsTadipar,Chennai
4898,2020-03-28,Manufactured Pandemic: Testing People for Any Strain of a Coronavirus  Not Specifically for COVID-19 - ,Chennai
4899,2020-03-28,Manufactured Pandemic: Testing People for Any Strain of a Coronavirus  Not Specifically for COVID-19 - https://www.globalresearch.ca/manufactured-pandemic-testing-people-any-strain-coronavirus-not-specifically-covid-19/5707781,Chennai
4900,2020-03-28,Evaluation of Coronavirus (COVID-19) - Apple and CDC - ,Chennai
4901,2020-03-28,Coronavirus in the U.S.: Latest Map and Case Count - The New York Times - ,Chennai
4902,2020-03-28,Cat tests positive for coronavirus but vets warn that it isn’t necessarily COVID-19 https://twitter.com/i/events/1243943735118802944 #CoronaUpdate #coronacats,Chennai
4903,2020-03-28,Research related to Covid-19 https://research.stlouisfed.org/resources/covid-19/,Chennai
4904,2020-03-28,India has crossed 1000 covid cases. The rate of spread has become rapid. Is India moving towards a catastrophe?,Chennai
4905,2020-03-28,1 months back you are telling that from 2014 after Modi government we have a strong economy now @BJP4India @PMOIndia govt asking for donations to fight COVID-19 shame so where the money gone then   they waste money on statue now asking for donations.,Chennai
4906,2020-03-28,For a change y don’t you write about covid cases in the US and Europe.,Chennai
4907,2020-03-28,With this we are inviting covid-19 home! Most dangerous thing to do! @PMOIndia @narendramodi Covid-19: Tamil Nadu allows Swiggy  Zomato  other apps to home deliver cooked food - ,Chennai
4908,2020-03-28,And a lot less Scottish based info @annieglen207 Its ridiculous that they get away with it. English based media is centred to there requirements. For instance Scotland has opened 50 covid assessment centres  appointments via calling 111. You won't hear this on the TV!,Chennai
4909,2020-03-28,#IndiaFightsCornona Kudos to Sh. @PiyushGoyal ji and @RailMinIndia for jumping into action. Together we can eradicate #Covid_19 from India.,Chennai
4910,2020-03-28,Covid 19 hits 1000 in india..Still 2.x case fatality rate.. 84 recovered..,Chennai
4911,2020-03-28,@Apollo_Chennai why you people are money minded even at this juncture and charging huge for the covid test  make tie up with government and make it free for all   #CSR- hope even your hospital should have it,Chennai
4912,2020-03-28,COVID-19: Northeast Frontier Railway to convert coaches into isolation wards ,Chennai
4913,2020-03-28,Covid-19: Working to implement rigorous contact-tracing  containment strategies  says Centre https://timesofindia.indiatimes.com/india/covid-19-working-to-implement-rigorous-contact-tracing-containment-strategies-says-centre/articleshow/74864675.cms?utm_campaign=andapp&amp;utm_medium=referral&amp;utm_source=native_share_tray Download the TOI app now: https://timesofindia.onelink.me/efRt/installtoi,Chennai
4914,2020-03-28,Way to go! Indian Railways prepares isolation coaches  patient cabins in trains as COVID-19 quarantine facility; see pics - The Financial Express ,Chennai
4915,2020-03-28,Way to go! Indian Railways prepares isolation coaches  patient cabins in trains as COVID-19 quarantine facility; see pics - The Financial Express https://www.financialexpress.com/infrastructure/railways/way-to-go-indian-railways-prepares-isolation-coaches-patient-cabins-in-trains-as-covid-19-quarantine-facility-see-pics/1912041/,Chennai
4916,2020-03-28,While nation is under 21 days of lockdown to stop the spreading of dreadful COVID-19  stray animals  who are totally dependent on the leftover foods are starving. We pick up the gauntlet to feed the stray animals.… https://www.instagram.com/p/B-SCzL_DrTd/?igshid=1hi6g2rz8j0fy,Chennai
4917,2020-03-28,@HDFCBank_Cares @HDFC_Bank @hdfcsec please think and give your credit card holders EMI relaxation of 3months as RBI urged according from PMO . Please sir announcing soon from your end so that your customer can take relief at this critical COVID-19 epidemic situation @FinMinIndia,Chennai
4918,2020-03-28,Nothing is proven. Heard one pulmonologist say that a person who undergoes evn a mild COVID 19 infection  wl permanently develop antibodies that wld be in memory &amp; may not affect seriously. There is 1 more theory that human antibody will over a period of time learn 2 quarantine,Chennai
4919,2020-03-28,Cour: @WHO #BeActive #HealthyAtHome #StayHomeStaySafe #StayHome #lockdown #Covid_19 #COVID19 #CoronavirusOutbreak,Chennai
4920,2020-03-28,Cour: @WHO #BeActive #HealthyAtHome #StayHomeStaySafe #StayHome #lockdown #Covid_19 #COVID19 #CoronavirusOutbreak,Chennai
4921,2020-03-28,Cour: @WHO #BeActive #HealthyAtHome #StayHomeStaySafe #StayHome #lockdown #Covid_19 #COVID19 #CoronavirusOutbreak,Chennai
4922,2020-03-28,Cour: @WHO #BeActive #HealthyAtHome #StayHomeStaySafe #StayHome #lockdown #Covid_19 #COVID19 #CoronavirusOutbreak,Chennai
4923,2020-03-28,Cour: @WHO #BeActive #HealthyAtHome #StayHomeStaySafe #StayHome #lockdown #Covid_19 #COVID19 #CoronavirusOutbreak,Chennai
4924,2020-03-28,#lockdown #familytime #chess with my #brother runta337 #stayhome #staysafe #covid_19 @Chennai  India https://www.instagram.com/p/B-R6N61j08K/?igshid=1ooh2utidgdm1,Chennai
4925,2020-03-28,RJs call PM Narendra Modi member of fraternity  pledge to be nation’s voice in battle against COVID-19 https://zeenews.india.com/india/rjs-call-pm-narendra-modi-member-of-fraternity-pledge-to-be-nation-s-voice-in-battle-against-covid-19-2272150.html via NaMo App,Chennai
4926,2020-03-28,#CoronaUpdate: #Covid_19 positive confirmed for 25 Y M from West Mambalam  Chennai. Pt is undergoing treatment in isolation at a Private Hospital. His condition is stable @MoHFW_INDIA @CMOTamilNadu #TNHealth #Vijayabaskar,Chennai
4927,2020-03-28,#IndiaFightsCorona Standing with the world to combat COVID-19  G20 countries commit $5 trillion for the global economy and also agree to contribute to WHO-led COVID-19 Solidarity Response Fund. via NaMo App,Chennai
4928,2020-03-28,Florence Nightigale's Legacy . . . #work #working #job #pandemic #myjob #frontline #company #corona #grind #mygrind #dayjob #ilovemyjob #dailygrind #photooftheday #covid_19 #nurse #life #workinglate #computer… https://www.instagram.com/p/B-R3SzbgFxd/?igshid=zeoj1y3jny6,Chennai
4929,2020-03-28,link between hypertension and/or the use of (ACEi/ARB) in patients with SARSCoV-2 infection/COVID-19 outcomes has not been firmly established.There is no definitive evidence linking RAS inhibition with increased ACE2 expression and subsequent enhanced SARS -CoV2.,Chennai
4930,2020-03-28,#COVID-19 test now available on #Practo #CoronaUpdate https://localnewspaper.in/covid-19-test/ via @presschennai,Chennai
4931,2020-03-28,#ChinnaThala Raina க்கு #WhistlePodu #Covid_19 PM31 UP21,Chennai
4932,2020-03-28,#NGLYG OUT NOW 50% DONATES TO AID COVID-19 MOST NEEDED LINK IN BIO . . . #stayathome #savelives #protectthenhs #djfundraiser #supportinglocalartists #coronavirus #covid19 #throughmusic #united #djfundraiser… https://www.instagram.com/p/B-R1PG9A8aq/?igshid=lgsn6h26o0eo,Chennai
4933,2020-03-28,Quarantine Spl Release Remix - Petta Theme DJ SIVAJI - Vadivel version . @anirudhofficial @ksubbaraj @rajinikanth #petta #rajinikanth #djsivaji #djsivajiversion #djsivajiofficial #stayhome #covid_19 #covid ,Chennai
4934,2020-03-28,COVID-19 —-&gt; HELPLINE NUMBERS IN TAMIL NADU... #crescentalumni #bsacrescentalumni #bsaalumni #crescentchennai #crescentengineering #bsaaa #coronaupdate #helplinecorona #helplinecovid19 – at Food Track,Chennai
4935,2020-03-28,Explaining what the #covidlockdown looks like for many of our beneficiaries. #COVID #covidindia #COVID19,Chennai
4936,2020-03-28,First images of COVID-19 virus in India released. Follow the link to know more ,Chennai
4937,2020-03-28,COVID-19: Maruti Suzuki  Hyundai ready plans for testing kits and ventilators. Follow the link to know more ,Chennai
4938,2020-03-28,Man dies after taking chloroquine phosphate to prevent COVID-19 while wife admitted to ICU ,Chennai
4939,2020-03-28,Day 03 The Life of Ram Quarantine Version #throwback #covid_19 #repost #lifeofram @VJSethuOfficial @trishtrashers #djsivaji @djsivajiofficial,Chennai
4940,2020-03-28,"Have Questions about covid-19? Are you looking for Medical care? Do you want to get Tested? Do you want to Self-report of Foreign Travel? Are you having Symptoms of Covid-19? Text ""HI"" to +91-9035-766-766 #21dayslockdown #coronaviruslockdown #breakthechain #stayhomestaysafe",Chennai
4941,2020-03-28,Scientific Ayurveda intervening in the Covid 19 crisis is the answer to all the questions. #FightCovid19_SBEBAyurveda Check what Dr. Remya Krishnan  our team lead has to say about this https://youtu.be/ba54KFir6z0 @davidfrawleyved @Tejasvi_Surya @PMOIndia @fgautier26,Chennai
4942,2020-03-28,Peace begins when the hungry are fed - Mother theresa #bluecrossofindia #feedingtime #feedthehungry #feedthesoul #coronaindia #covid_19 @Marina Beach மெரினா கடற்கரை https://www.instagram.com/p/B-RYPLfDqoL/?igshid=n6ga4ewsdswn,Chennai
4943,2020-03-28,#Droplets are the main source of Spread of #Infection in #Respiratory #Ailments. Cover Your mouth with Tissue or Elbow Throw the Tissue in a Bin Wash your hands with Soap &amp; Water #IndiaFightsCorona #CoronaVirus #COVID #COVID19 #StayHome #21DayLockDown #SocialDistancing,Chennai
4944,2020-03-28,@narendramodi respected sir Most of the elderly people are dying due to block in their respiratory tract by thick sputum like material formed by COVID 19. ,Chennai
4945,2020-03-28,Techies can Volunteer from Home! #Volunteer #VolunteerFromHome #TNeGA is looking for IT Volunteers to join the fight against COVID-19. Interested volunteers can register @https://tnega.tn.gov.in #TNGovt #StopCoronaTN #MNMYouthWing @YouthWingMNM @MaiamITOfficial #PaulPradeep – at Keshavardhini Bus Stand,Chennai
4946,2020-03-28,In the draft  I had hypothesized a potential drug that may be beneficial in COVID-19 cases. I would like to discuss about my hypothesis with the Honorable central and state Health Minister in detail  this idea has the potential to save millions of lives.,Chennai
4947,2020-03-28,Friends next few days are very crucial. #StayHome #StaySafe. Please totally avoid going outside. Do Isthigbar and pray to Allah the Almighty earnestly to get rid of this #CoronavirusPandemic. May Allah accept our prayers. #QurantineLife #AhmadiYouth #Ahmadiyya #Ahmad #Covid_19,Chennai
4948,2020-03-28,Don't get panic seeing false Information about #Covid_19india which is spreading by few useless fellows to defame the efforts of Government. Here is official Q and A from @WHO -----,Chennai
4949,2020-03-28,They may be in home confinement for COVID. British PM  Congressmen in US are affected by corana. There is panic in US. India does not want to get into the boat.,Chennai
4950,2020-03-28,COVID-19: US announces $174 mn aid to 64 countries including $2.9 mn to India ,Chennai
4951,2020-03-28,Conducting 25K tests will cost Rs.11C per day which Govt cannot afford. Per test Rs 4500. So test only to establish COVID.,Chennai
